epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786949187.690365016	33	0	258	41	0	20
1786949187.913094192	33	0	258	41	0	20
1786949188.139591241	33	0	258	41	0	20
1786949188.361684515	33	0	258	41	0	20
1786949188.595711205	33	0	258	41	0	20
1786949188.818186313	33	0	258	41	0	20
1786949189.041382401	33	0	258	41	0	20
1786949189.263440776	33	0	258	41	0	20
1786949189.490059930	33	0	258	41	0	20
1786949189.716999987	33	0	258	41	0	20
1786949189.951221426	33	0	258	41	0	20
1786949190.173264770	33	0	258	41	0	20
1786949190.395829656	33	0	258	41	0	20
1786949190.619347646	33	0	258	41	0	20
1786949190.842723125	33	0	258	41	0	20
1786949191.064574195	33	0	258	41	0	20
1786949191.287237718	33	0	258	41	0	20
1786949191.514717232	33	0	258	41	0	20
1786949191.745336243	33	0	258	41	0	20
1786949191.972067294	33	0	258	41	0	20
1786949192.194821491	33	0	258	41	0	20
1786949192.421461418	33	0	258	41	0	20
1786949192.644449250	33	0	258	41	0	20
1786949192.867434212	33	0	258	41	0	20
1786949193.094682324	33	0	258	41	0	20
1786949193.317508702	33	0	258	41	0	20
1786949193.540902701	33	0	258	41	0	20
1786949193.763526157	33	0	258	41	0	20
1786949193.990550137	33	0	258	41	0	20
1786949194.212691001	33	0	258	41	0	20
1786949194.436129315	33	0	258	41	0	20
1786949194.659670322	33	0	258	41	0	20
1786949194.882782686	33	0	258	41	0	20
1786949195.104966767	33	0	258	41	0	20
1786949195.339485434	33	0	258	41	0	20
1786949195.569925481	33	0	258	41	0	20
1786949195.793199949	33	0	258	41	0	20
1786949196.015432617	33	0	258	41	0	20
1786949196.242300097	33	0	258	41	0	20
1786949196.468899444	33	0	258	41	0	20
1786949196.692142296	33	0	258	41	0	20
1786949196.915271573	33	0	258	41	0	20
1786949197.141390169	33	0	258	41	0	20
1786949197.364057568	33	0	258	41	0	20
1786949197.586366688	33	0	258	41	0	20
1786949197.816594158	33	0	258	41	0	20
1786949198.042714902	33	0	258	41	0	20
1786949198.269213922	33	0	258	41	0	20
1786949198.492185348	33	0	258	41	0	20
1786949198.715186883	33	0	258	41	0	20
1786949198.938154640	33	0	258	41	0	20
1786949199.168691770	33	0	258	41	0	20
1786949199.395231234	33	0	258	41	0	20
1786949199.618241825	33	0	258	41	0	20
1786949199.841701329	33	0	258	41	0	20
1786949200.063711869	33	0	258	41	0	20
1786949200.286458627	33	0	258	41	0	20
1786949200.509167461	33	0	258	41	0	20
1786949200.739197753	33	0	258	41	0	20
1786949200.966292087	33	0	258	41	0	20
1786949201.189014703	33	2304	258	41	0	20
1786949201.412193454	33	0	258	41	0	20
1786949201.635008160	33	0	258	41	0	20
1786949201.861936034	33	0	258	41	0	20
1786949202.091844727	33	0	258	41	0	20
1786949202.314946736	33	0	258	41	0	20
1786949202.541743818	33	0	258	41	0	20
1786949202.765229892	33	0	258	41	0	20
1786949202.990005595	33	0	258	41	0	20
1786949203.220283487	33	0	258	41	0	20
1786949203.443499394	33	0	258	41	0	20
1786949203.666347881	33	0	258	41	0	20
1786949203.889103742	33	0	258	41	0	20
1786949204.111906998	33	0	258	41	0	20
1786949204.342152061	33	0	258	41	0	20
1786949204.573167775	33	0	258	41	0	20
1786949204.797143598	33	0	258	41	0	20
1786949205.021920173	33	0	258	41	0	20
1786949205.244718379	33	0	258	41	0	20
1786949205.472136351	33	0	258	41	0	20
1786949205.703539856	33	0	258	41	0	20
1786949205.926051425	33	0	258	41	0	20
1786949206.149090505	33	0	258	41	0	20
1786949206.375788979	33	0	258	41	0	20
1786949206.599279644	33	0	258	41	0	20
1786949206.830388410	33	0	258	41	0	20
1786949207.056789093	33	0	258	41	0	20
1786949207.280016670	33	0	258	41	0	20
1786949207.507250316	33	0	258	41	0	20
1786949207.730236455	33	0	258	41	0	20
1786949207.953217113	33	0	258	41	0	20
1786949208.176041438	33	0	258	41	0	20
1786949208.402516726	33	0	258	41	0	20
1786949208.628927699	33	0	258	41	0	20
