epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948964.706891715	33	0	258	41	0	20
1786948964.832856856	33	0	258	41	0	20
1786948964.956441078	33	0	258	41	0	20
1786948965.095490536	33	0	258	41	0	20
1786948965.218605458	33	0	258	41	0	20
1786948965.341990799	33	0	258	41	0	20
1786948965.469678917	33	0	258	41	0	20
1786948965.598389415	33	0	258	41	0	20
1786948965.729685582	33	0	258	41	0	20
1786948965.857252796	33	0	258	41	0	20
1786948965.980055373	33	0	258	41	0	20
1786948966.103234887	33	0	258	41	0	20
1786948966.233394659	33	0	258	41	0	20
1786948966.364954037	33	0	258	41	0	20
1786948966.491646441	33	0	258	41	0	20
1786948966.614769243	33	0	258	41	0	20
1786948966.744478816	33	0	258	41	0	20
1786948966.868013905	33	0	258	41	0	20
1786948966.990202584	33	0	258	41	0	20
1786948967.113997146	33	0	258	41	0	20
1786948967.241508773	33	0	258	41	0	20
1786948967.364129507	33	0	258	41	0	20
1786948967.487037754	33	0	258	41	0	20
1786948967.610066191	33	0	258	41	0	20
1786948967.733128634	33	0	258	41	0	20
1786948967.855641403	33	0	258	41	0	20
1786948967.994528380	33	0	258	41	0	20
1786948968.125718933	33	0	258	41	0	20
1786948968.249200534	33	0	258	41	0	20
1786948968.379514615	33	0	258	41	0	20
1786948968.506482032	33	0	258	41	0	20
1786948968.632777302	33	0	258	41	0	20
1786948968.755683920	33	0	258	41	0	20
1786948968.878879132	33	0	258	41	0	20
1786948969.002733807	33	0	258	41	0	20
1786948969.125585361	33	0	258	41	0	20
1786948969.247905970	33	0	258	41	0	20
1786948969.372359479	33	0	258	41	0	20
1786948969.495289941	33	0	258	41	0	20
1786948969.622449306	33	0	258	41	0	20
1786948969.745694844	33	0	258	41	0	20
1786948969.868585957	33	0	258	41	0	20
1786948969.992035793	33	0	258	41	0	20
1786948970.118976637	33	0	258	41	0	20
1786948970.242130960	33	0	258	41	0	20
1786948970.369033939	33	0	258	41	0	20
1786948970.498948498	33	0	258	41	0	20
1786948970.622020738	33	0	258	41	0	20
1786948970.744790079	33	0	258	41	0	20
1786948970.867812599	33	0	258	41	0	20
1786948970.990338358	33	0	258	41	0	20
1786948971.113481645	33	0	258	41	0	20
1786948971.236361931	33	0	258	41	0	20
1786948971.359142284	33	0	258	41	0	20
1786948971.482614487	33	0	258	41	0	20
1786948971.604977951	33	0	258	41	0	20
1786948971.727706834	33	0	258	41	0	20
1786948971.853875519	33	0	258	41	0	20
1786948971.980883883	33	0	258	41	0	20
1786948972.103283363	33	0	258	41	0	20
1786948972.225503603	33	0	258	41	0	20
1786948972.351694419	33	0	258	41	0	20
1786948972.474696811	33	0	258	41	0	20
1786948972.597388516	33	0	258	41	0	20
1786948972.720152240	33	0	258	41	0	20
1786948972.843278125	33	0	258	41	0	20
1786948972.965756886	33	0	258	41	0	20
1786948973.088334656	33	0	258	41	0	20
1786948973.211002240	33	0	258	41	0	20
1786948973.333518503	33	0	258	41	0	20
1786948973.456346746	33	0	258	41	0	20
1786948973.578964787	33	0	258	41	0	20
1786948973.702614435	33	0	258	41	0	20
1786948973.828594153	33	0	258	41	0	20
1786948973.952161237	33	0	258	41	0	20
1786948974.081423743	33	0	258	41	0	20
1786948974.204195707	33	0	258	41	0	20
1786948974.330076035	33	0	258	41	0	20
1786948974.456118972	33	0	258	41	0	20
1786948974.581945637	33	0	258	41	0	20
1786948974.704475603	33	0	258	41	0	20
1786948974.830614510	33	0	258	41	0	20
1786948974.952633926	33	0	258	41	0	20
1786948975.075344716	33	0	258	41	0	20
1786948975.198265774	33	0	258	41	0	20
1786948975.325264068	33	0	258	41	0	20
1786948975.450490871	33	0	258	41	0	20
1786948975.573211817	33	0	258	41	0	20
1786948975.699035022	33	0	258	41	0	20
1786948975.821986339	33	0	258	41	0	20
1786948975.949313905	33	0	258	41	0	20
1786948976.072069502	33	0	258	41	0	20
1786948976.194252844	33	0	258	41	0	20
1786948976.316907150	33	0	258	41	0	20
1786948976.439417158	33	0	258	41	0	20
1786948976.562182021	33	0	258	41	0	20
1786948976.684302107	33	0	258	41	0	20
1786948976.808035424	33	0	258	41	0	20
1786948976.940245910	33	0	258	41	0	20
1786948977.062913297	33	0	258	41	0	20
1786948977.189619960	33	0	258	41	0	20
1786948977.315422315	33	0	258	41	0	20
1786948977.438253011	33	0	258	41	0	20
1786948977.565187806	33	0	258	41	0	20
1786948977.690287170	33	0	258	41	0	20
1786948977.812367701	33	0	258	41	0	20
1786948977.934506366	33	0	258	41	0	20
1786948978.060338253	33	0	258	41	0	20
1786948978.182872198	33	0	258	41	0	20
1786948978.305621800	33	0	258	41	0	20
1786948978.428359591	33	0	258	41	0	20
1786948978.551166508	33	0	258	41	0	20
1786948978.680111111	33	0	258	41	0	20
1786948978.806587945	33	0	258	41	0	20
1786948978.936330166	33	0	258	41	0	20
1786948979.063614290	33	0	258	41	0	20
1786948979.186414182	33	0	258	41	0	20
1786948979.310181177	33	0	258	41	0	20
1786948979.432796515	33	0	258	41	0	20
1786948979.555170378	33	0	258	41	0	20
1786948979.677217635	33	0	258	41	0	20
1786948979.799912745	33	0	258	41	0	20
1786948979.922542790	33	0	258	41	0	20
1786948980.048956961	33	0	258	41	0	20
1786948980.175408953	33	0	258	41	0	20
1786948980.299084770	33	0	258	41	0	20
1786948980.422383587	33	0	258	41	0	20
1786948980.560406415	33	0	258	41	0	20
1786948980.683834514	33	0	258	41	0	20
1786948980.811347159	33	0	258	41	0	20
1786948980.933733084	33	0	258	41	0	20
1786948981.056261478	33	0	258	41	0	20
1786948981.187165241	33	0	258	41	0	20
1786948981.315230762	33	0	258	41	0	20
1786948981.441345920	33	0	258	41	0	20
1786948981.568735210	33	0	258	41	0	20
1786948981.691499609	33	0	258	41	0	20
1786948981.824381619	33	0	258	41	0	20
1786948981.954559430	33	0	258	41	0	20
1786948982.076997864	33	0	258	41	0	20
1786948982.206807829	33	0	258	41	0	20
1786948982.329635741	33	0	258	41	0	20
1786948982.455767259	33	0	258	41	0	20
1786948982.581182205	33	0	258	41	0	20
1786948982.709685880	33	0	258	41	0	20
1786948982.832739809	33	0	258	41	0	20
1786948982.955305246	33	0	258	41	0	20
1786948983.087632102	33	0	258	41	0	20
1786948983.217361931	33	0	258	41	0	20
1786948983.340609304	33	0	258	41	0	20
1786948983.469468412	33	0	258	41	0	20
1786948983.599058681	33	0	258	41	0	20
1786948983.722370267	33	0	258	41	0	20
1786948983.856558521	33	0	258	41	0	20
1786948983.980436121	33	0	258	41	0	20
1786948984.102834751	33	0	258	41	0	20
1786948984.225493764	33	0	258	41	0	20
1786948984.348529348	33	0	258	41	0	20
1786948984.471448287	33	0	258	41	0	20
1786948984.594077464	33	0	258	41	0	20
1786948984.716915281	33	0	258	41	0	20
1786948984.839279641	33	0	258	41	0	20
1786948984.969970963	33	0	258	41	0	20
1786948985.093647919	33	0	258	41	0	20
1786948985.217102517	33	0	258	41	0	20
1786948985.339962784	33	0	258	41	0	20
1786948985.464346202	33	0	258	41	0	20
1786948985.587884519	33	0	258	41	0	20
1786948985.713976127	33	0	258	41	0	20
1786948985.840392723	33	0	258	41	0	20
1786948985.966864216	33	0	258	41	0	20
1786948986.090758187	33	0	258	41	0	20
1786948986.213581551	33	0	258	41	0	20
1786948986.339822458	33	0	258	41	0	20
