epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948316.963995108	33	0	258	41	0	20
1786948317.085261397	33	0	258	41	0	20
1786948317.206298008	33	0	258	41	0	20
1786948317.327282015	33	0	258	41	0	20
1786948317.448690741	33	0	258	41	0	20
1786948317.569661726	33	0	258	41	0	20
1786948317.691117324	33	0	258	41	0	20
1786948317.815753902	33	0	258	41	0	20
1786948317.936512263	33	0	258	41	0	20
1786948318.057831013	33	0	258	41	0	20
1786948318.179259940	33	0	258	41	0	20
1786948318.301876167	33	0	258	41	0	20
1786948318.426523419	33	0	258	41	0	20
1786948318.547385986	33	0	258	41	0	20
1786948318.668129813	33	0	258	41	0	20
1786948318.797000415	33	0	258	41	0	20
1786948318.918021015	33	0	258	41	0	20
1786948319.045823687	33	0	258	41	0	20
1786948319.174275258	33	0	258	41	0	20
1786948319.300352547	33	0	258	41	0	20
1786948319.421059720	33	0	258	41	0	20
1786948319.542032756	33	0	258	41	0	20
1786948319.666304163	33	0	258	41	0	20
1786948319.787373321	33	0	258	41	0	20
1786948319.908614818	33	0	258	41	0	20
1786948320.030055595	33	0	258	41	0	20
1786948320.152051233	33	0	258	41	0	20
1786948320.279721881	33	0	258	41	0	20
1786948320.400655454	33	0	258	41	0	20
1786948320.521733030	33	0	258	41	0	20
1786948320.642831116	33	0	258	41	0	20
1786948320.767769459	33	0	258	41	0	20
1786948320.889229717	33	0	258	41	0	20
1786948321.015082543	33	0	258	41	0	20
1786948321.136295165	33	0	258	41	0	20
1786948321.257924561	33	0	258	41	0	20
1786948321.382624493	33	0	258	41	0	20
1786948321.503654372	33	0	258	41	0	20
1786948321.628616390	33	0	258	41	0	20
1786948321.749982956	33	0	258	41	0	20
1786948321.870952546	33	0	258	41	0	20
1786948321.995903102	33	0	258	41	0	20
1786948322.117013357	33	0	258	41	0	20
1786948322.238608831	33	0	258	41	0	20
1786948322.359542612	33	0	258	41	0	20
1786948322.481099605	33	0	258	41	0	20
1786948322.601437031	33	0	258	41	0	20
1786948322.726398352	33	0	258	41	0	20
1786948322.847383795	33	0	258	41	0	20
1786948322.968640344	33	0	258	41	0	20
1786948323.093769864	33	0	258	41	0	20
1786948323.214734129	33	0	258	41	0	20
1786948323.336117482	33	0	258	41	0	20
1786948323.457226870	33	0	258	41	0	20
1786948323.581578205	33	0	258	41	0	20
1786948323.702732972	33	0	258	41	0	20
1786948323.827709343	33	0	258	41	0	20
1786948323.953275935	33	0	258	41	0	20
1786948324.074710538	33	0	258	41	0	20
